order_id,customer_id,order_date,product_id,product_name,category,quantity,unit_price,discount,payment_method,city,status,total_amount
ORD002464,CUS00382,2026-08-15,P010,Vacuum Cleaner,Home Appliances,1,4200000,0.2,Credit Card,Ha Noi,Completed,3360000.0
ORD002465,CUS00457,2026-04-02,P007,Nike Sneakers,Fashion,2,2500000,0.15,Credit Card,Ho Chi Minh,Completed,4250000.0
ORD002466,CUS00331,2026-05-15,P002,iPhone 15,Electronics,1,22000000,0.0,Credit Card,Ho Chi Minh,Completed,22000000.0
ORD002467,CUS01258,2026-03-17,P006,Women Dress,Fashion,2,650000,0.15,E-Wallet,Bien Hoa,Completed,1105000.0
ORD002468,CUS01890,2026-03-22,P006,Women Dress,Fashion,1,650000,0.05,E-Wallet,Bien Hoa,Cancelled,617500.0
ORD002470,CUS01901,2026-06-08,P010,Vacuum Cleaner,Home Appliances,3,4200000,0.0,E-Wallet,Vung Tau,Completed,12600000.0
ORD002471,CUS00924,2026-03-19,P010,Vacuum Cleaner,Home Appliances,4,4200000,0.1,Banking,Da Nang,Completed,15120000.0
ORD002472,CUS01433,2026-06-05,P011,Python Programming Book,Books,1,300000,0.15,Banking,Ha Noi,Completed,255000.0
ORD002473,CUS01482,2026-08-19,P008,Rice Cooker,Home Appliances,2,1500000,0.15,Cash,Nha Trang,Completed,2550000.0
ORD002474,CUS00553,2026-02-06,P015,Badminton Racket,Sports,1,900000,0.0,E-Wallet,Bien Hoa,Completed,900000.0
ORD002475,CUS01416,2026-02-28,P001,Laptop ASUS,Electronics,1,25000000,0.0,Credit Card,Ha Noi,Pending,25000000.0
ORD002476,CUS00395,2026-03-23,P006,Women Dress,Fashion,3,650000,0.05,Banking,Thu Dau Mot,Completed,1852500.0
ORD002477,CUS00258,2026-01-01,P013,Lipstick,Beauty,1,450000,0.05,Credit Card,Thu Dau Mot,Completed,427500.0
ORD002478,CUS00304,2026-07-08,P002,iPhone 15,Electronics,2,22000000,0.0,Banking,Bien Hoa,Completed,44000000.0
ORD002479,CUS01595,2026-02-24,P003,Samsung Galaxy S24,Electronics,3,18000000,0.05,E-Wallet,Thu Dau Mot,Completed,51300000.0
ORD002480,CUS00803,2026-03-19,P010,Vacuum Cleaner,Home Appliances,1,4200000,0.2,E-Wallet,Vung Tau,Completed,3360000.0
ORD002481,CUS01989,2026-07-30,P007,Nike Sneakers,Fashion,2,2500000,0.0,E-Wallet,Ho Chi Minh,Completed,5000000.0
ORD002482,CUS00388,2026-03-11,P005,Men T-Shirt,Fashion,1,250000,0.0,Banking,Ho Chi Minh,Completed,250000.0
ORD002483,CUS00099,2026-08-10,P006,Women Dress,Fashion,4,650000,0.0,E-Wallet,Ho Chi Minh,Completed,2600000.0
ORD002484,CUS00069,2026-08-07,P003,Samsung Galaxy S24,Electronics,1,18000000,0.05,Banking,Ha Noi,Completed,17100000.0
ORD002485,CUS00617,2026-03-15,P001,Laptop ASUS,Electronics,2,25000000,0.1,Credit Card,Hai Phong,Pending,45000000.0
ORD002486,CUS01601,2026-07-27,P007,Nike Sneakers,Fashion,1,2500000,0.15,Cash,Hue,Completed,2125000.0
ORD002487,CUS01450,2026-08-19,P012,Data Engineering Book,Books,3,450000,0.1,Cash,Vung Tau,Completed,1215000.0
ORD002488,CUS01340,2026-02-22,P013,Lipstick,Beauty,5,450000,0.1,E-Wallet,Ho Chi Minh,Completed,2025000.0
ORD002489,CUS00619,2026-03-11,P001,Laptop ASUS,Electronics,1,25000000,0.0,Credit Card,Bien Hoa,Completed,25000000.0
ORD002490,CUS00335,2026-02-18,P001,Laptop ASUS,Electronics,2,25000000,0.05,Credit Card,Ha Noi,Completed,47500000.0
ORD002491,CUS01495,2026-08-30,P006,Women Dress,Fashion,3,650000,0.0,Banking,Da Nang,Completed,1950000.0
ORD002492,CUS00479,2026-01-01,P013,Lipstick,Beauty,1,450000,0.1,Credit Card,Ho Chi Minh,Completed,405000.0
ORD002494,CUS00877,2026-07-12,P015,Badminton Racket,Sports,4,900000,0.0,Credit Card,Ha Noi,Completed,3600000.0
ORD002495,CUS01250,2026-04-27,P010,Vacuum Cleaner,Home Appliances,1,4200000,0.2,Banking,Ho Chi Minh,Completed,3360000.0
ORD002496,CUS00161,2026-08-06,P001,Laptop ASUS,Electronics,4,25000000,0.2,Credit Card,Bien Hoa,Pending,80000000.0
ORD002497,CUS00482,2026-01-09,P003,Samsung Galaxy S24,Electronics,2,18000000,0.0,Banking,Da Nang,Completed,36000000.0
ORD002498,CUS01191,2026-07-26,P013,Lipstick,Beauty,5,450000,0.0,Banking,Hai Phong,Returned,2250000.0
ORD002499,CUS01633,2026-02-02,P011,Python Programming Book,Books,4,300000,0.0,Credit Card,Thu Dau Mot,Completed,1200000.0
ORD002500,CUS00531,2026-06-18,P014,Yoga Mat,Sports,1,400000,0.0,E-Wallet,Ha Noi,Completed,400000.0
ORD002501,CUS00658,2026-07-14,P008,Rice Cooker,Home Appliances,1,1500000,0.15,E-Wallet,Ho Chi Minh,Completed,1275000.0
ORD002502,CUS00737,2026-06-08,P007,Nike Sneakers,Fashion,2,2500000,0.1,Banking,Hai Phong,Completed,4500000.0
ORD002504,CUS00703,2026-04-25,P012,Data Engineering Book,Books,2,450000,0.2,Banking,Da Nang,Completed,720000.0
ORD002505,CUS00995,2026-03-07,P004,Sony Headphones,Electronics,1,3500000,0.0,Cash,Ho Chi Minh,Completed,3500000.0
ORD002506,CUS00245,2026-05-31,P001,Laptop ASUS,Electronics,2,25000000,0.0,Cash,Hue,Completed,50000000.0
ORD002507,CUS01881,2026-07-02,P013,Lipstick,Beauty,2,450000,0.0,Credit Card,Ho Chi Minh,Pending,900000.0
ORD002508,CUS01421,2026-01-21,P005,Men T-Shirt,Fashion,4,250000,0.15,Banking,Ho Chi Minh,Returned,850000.0
ORD002510,CUS00360,2026-02-16,P003,Samsung Galaxy S24,Electronics,4,18000000,0.2,Banking,Ho Chi Minh,Completed,57600000.0
ORD002511,CUS00044,2026-04-10,P003,Samsung Galaxy S24,Electronics,1,18000000,0.0,Credit Card,Ha Noi,Completed,18000000.0
ORD002512,CUS00534,2026-06-21,P013,Lipstick,Beauty,1,450000,0.0,E-Wallet,Bien Hoa,Completed,450000.0
ORD002513,CUS01673,2026-03-10,P009,Air Fryer,Home Appliances,1,2800000,0.1,E-Wallet,Thu Dau Mot,Completed,2520000.0
ORD002514,CUS01063,2026-05-20,P014,Yoga Mat,Sports,2,400000,0.05,Banking,Ha Noi,Pending,760000.0
ORD002515,CUS01762,2026-04-22,P001,Laptop ASUS,Electronics,1,25000000,0.15,Cash,Ho Chi Minh,Completed,21250000.0
ORD002516,CUS00389,2026-07-15,P006,Women Dress,Fashion,1,650000,0.15,Cash,Ho Chi Minh,Completed,552500.0
ORD002517,CUS00429,2026-02-20,P011,Python Programming Book,Books,2,300000,0.1,Banking,Ho Chi Minh,Cancelled,540000.0
ORD002518,CUS00654,2026-07-06,P008,Rice Cooker,Home Appliances,4,1500000,0.15,Banking,Ha Noi,Cancelled,5100000.0
ORD002519,CUS01112,2026-01-26,P006,Women Dress,Fashion,2,650000,0.0,Cash,Da Nang,Cancelled,1300000.0
ORD002520,CUS01214,2026-03-03,P003,Samsung Galaxy S24,Electronics,1,18000000,0.1,Banking,Ho Chi Minh,Completed,16200000.0
ORD002521,CUS01362,2026-07-13,P013,Lipstick,Beauty,1,450000,0.0,Credit Card,Bien Hoa,Completed,450000.0
ORD002522,CUS00353,2026-07-24,P007,Nike Sneakers,Fashion,1,2500000,0.0,Banking,Ha Noi,Completed,2500000.0
ORD002523,CUS01277,2026-05-21,P005,Men T-Shirt,Fashion,2,250000,0.05,Banking,Ho Chi Minh,Completed,475000.0
ORD002524,CUS01103,2026-07-02,P011,Python Programming Book,Books,1,300000,0.15,Credit Card,Thu Dau Mot,Completed,255000.0
ORD002525,CUS00132,2026-07-03,P003,Samsung Galaxy S24,Electronics,1,18000000,0.0,Banking,Thu Dau Mot,Completed,18000000.0
ORD002526,CUS01535,2026-03-22,P006,Women Dress,Fashion,4,650000,0.0,Cash,Da Nang,Cancelled,2600000.0
ORD002527,CUS00855,2026-06-13,P009,Air Fryer,Home Appliances,1,2800000,0.0,Banking,Da Nang,Completed,2800000.0
ORD002528,CUS01140,2026-06-13,P005,Men T-Shirt,Fashion,1,250000,0.05,Cash,Thu Dau Mot,Completed,237500.0
ORD002529,CUS01628,2026-04-19,P001,Laptop ASUS,Electronics,4,25000000,0.1,Credit Card,Da Nang,Completed,90000000.0
ORD002530,CUS01067,2026-04-24,P006,Women Dress,Fashion,5,650000,0.2,Credit Card,Vung Tau,Completed,2600000.0
ORD002531,CUS01588,2026-07-20,P005,Men T-Shirt,Fashion,1,250000,0.0,Banking,Can Tho,Completed,250000.0
ORD002532,CUS01465,2026-08-26,P003,Samsung Galaxy S24,Electronics,1,18000000,0.0,Banking,Ho Chi Minh,Completed,18000000.0
ORD002533,CUS00583,2026-02-09,P001,Laptop ASUS,Electronics,2,25000000,0.0,Banking,Ha Noi,Completed,50000000.0
ORD002534,CUS01164,2026-07-23,P015,Badminton Racket,Sports,3,900000,0.0,Credit Card,Can Tho,Completed,2700000.0
ORD002535,CUS00833,2026-06-20,P013,Lipstick,Beauty,5,450000,0.05,Credit Card,Da Nang,Completed,2137500.0
ORD002536,CUS01431,2026-03-24,P009,Air Fryer,Home Appliances,2,2800000,0.0,Banking,Ha Noi,Completed,5600000.0
ORD002537,CUS01410,2026-07-23,P012,Data Engineering Book,Books,1,450000,0.0,Banking,Ho Chi Minh,Completed,450000.0
ORD002538,CUS00397,2026-06-07,P006,Women Dress,Fashion,4,650000,0.0,Banking,Ho Chi Minh,Pending,2600000.0
ORD002539,CUS00501,2026-08-29,P005,Men T-Shirt,Fashion,1,250000,0.2,Banking,Ha Noi,Completed,200000.0
ORD002541,CUS01429,2026-05-27,P009,Air Fryer,Home Appliances,1,2800000,0.1,E-Wallet,Thu Dau Mot,Completed,2520000.0
ORD002542,CUS01822,2026-03-28,P009,Air Fryer,Home Appliances,2,2800000,0.1,Cash,Nha Trang,Completed,5040000.0
ORD002543,CUS00991,2026-05-24,P014,Yoga Mat,Sports,1,400000,0.05,Cash,Nha Trang,Returned,380000.0
ORD002544,CUS01662,2026-07-25,P015,Badminton Racket,Sports,1,900000,0.1,Credit Card,Ho Chi Minh,Completed,810000.0
ORD002546,CUS01247,2026-02-22,P012,Data Engineering Book,Books,2,450000,0.15,Cash,Ho Chi Minh,Cancelled,765000.0
ORD002547,CUS01510,2026-06-28,P008,Rice Cooker,Home Appliances,1,1500000,0.1,Banking,Vung Tau,Completed,1350000.0
ORD002548,CUS00041,2026-05-29,P012,Data Engineering Book,Books,1,450000,0.1,Banking,Ho Chi Minh,Completed,405000.0
ORD002549,CUS00759,2026-07-06,P012,Data Engineering Book,Books,1,450000,0.15,Credit Card,Thu Dau Mot,Pending,382500.0
ORD002550,CUS01578,2026-01-05,P004,Sony Headphones,Electronics,1,3500000,0.1,E-Wallet,Ho Chi Minh,Cancelled,3150000.0
ORD002551,CUS00227,2026-04-19,P012,Data Engineering Book,Books,1,450000,0.0,Cash,Da Nang,Completed,450000.0
ORD002552,CUS01019,2026-02-22,P011,Python Programming Book,Books,1,300000,0.2,E-Wallet,Ho Chi Minh,Completed,240000.0
ORD002554,CUS00663,2026-05-10,P003,Samsung Galaxy S24,Electronics,2,18000000,0.15,Credit Card,Vung Tau,Completed,30600000.0
ORD002555,CUS01234,2026-03-14,P004,Sony Headphones,Electronics,2,3500000,0.0,Cash,Bien Hoa,Cancelled,7000000.0
ORD002557,CUS00129,2026-07-19,P005,Men T-Shirt,Fashion,2,250000,0.1,Banking,Ho Chi Minh,Completed,450000.0
ORD002558,CUS00629,2026-07-16,P008,Rice Cooker,Home Appliances,1,1500000,0.05,Cash,Thu Dau Mot,Completed,1425000.0
ORD002559,CUS00155,2026-08-07,P005,Men T-Shirt,Fashion,3,250000,0.15,E-Wallet,Ho Chi Minh,Completed,637500.0
ORD002560,CUS01719,2026-05-31,P005,Men T-Shirt,Fashion,2,250000,0.0,Credit Card,Da Nang,Pending,500000.0
ORD002561,CUS00780,2026-03-19,P002,iPhone 15,Electronics,2,22000000,0.05,Banking,Ho Chi Minh,Completed,41800000.0
ORD002562,CUS01311,2026-05-13,P011,Python Programming Book,Books,4,300000,0.05,E-Wallet,Ho Chi Minh,Cancelled,1140000.0
ORD002563,CUS00336,2026-04-15,P001,Laptop ASUS,Electronics,1,25000000,0.1,Banking,Can Tho,Completed,22500000.0
ORD002564,CUS01115,2026-02-18,P014,Yoga Mat,Sports,3,400000,0.05,Credit Card,Bien Hoa,Completed,1140000.0
ORD002565,CUS01106,2026-06-07,P015,Badminton Racket,Sports,4,900000,0.0,Banking,Ha Noi,Pending,3600000.0
ORD002566,CUS00486,2026-06-24,P009,Air Fryer,Home Appliances,1,2800000,0.2,E-Wallet,Da Nang,Completed,2240000.0
ORD002567,CUS00485,2026-01-30,P014,Yoga Mat,Sports,5,400000,0.05,E-Wallet,Ho Chi Minh,Completed,1900000.0
ORD002568,CUS00707,2026-07-25,P011,Python Programming Book,Books,2,300000,0.0,Credit Card,Thu Dau Mot,Completed,600000.0
ORD002569,CUS00417,2026-01-31,P011,Python Programming Book,Books,5,300000,0.1,Banking,Da Nang,Completed,1350000.0
ORD002570,CUS01691,2026-05-18,P004,Sony Headphones,Electronics,2,3500000,0.05,Credit Card,Da Nang,Completed,6650000.0
ORD002571,CUS01872,2026-07-01,P008,Rice Cooker,Home Appliances,2,1500000,0.15,Credit Card,Ha Noi,Completed,2550000.0
ORD002572,CUS00064,2026-02-25,P001,Laptop ASUS,Electronics,1,25000000,0.05,E-Wallet,Ho Chi Minh,Completed,23750000.0
ORD002573,CUS00606,2026-04-09,P015,Badminton Racket,Sports,1,900000,0.15,E-Wallet,Ha Noi,Completed,765000.0
ORD002574,CUS01956,2026-05-29,P006,Women Dress,Fashion,4,650000,0.05,Banking,Vung Tau,Completed,2470000.0
ORD002575,CUS01594,2026-02-11,P013,Lipstick,Beauty,4,450000,0.15,Credit Card,Thu Dau Mot,Completed,1530000.0
ORD002576,CUS00872,2026-07-06,P015,Badminton Racket,Sports,4,900000,0.0,Banking,Ho Chi Minh,Completed,3600000.0
ORD002577,CUS01301,2026-06-10,P015,Badminton Racket,Sports,1,900000,0.0,Banking,Ha Noi,Cancelled,900000.0
ORD002578,CUS01109,2026-03-26,P005,Men T-Shirt,Fashion,1,250000,0.15,Banking,Ha Noi,Completed,212500.0
ORD002579,CUS01688,2026-07-18,P014,Yoga Mat,Sports,1,400000,0.0,Credit Card,Ho Chi Minh,Completed,400000.0
ORD002580,CUS01493,2026-04-04,P006,Women Dress,Fashion,1,650000,0.15,Banking,Bien Hoa,Completed,552500.0
ORD002581,CUS00379,2026-08-30,P011,Python Programming Book,Books,3,300000,0.2,Cash,Ho Chi Minh,Completed,720000.0
ORD002582,CUS01298,2026-08-16,P003,Samsung Galaxy S24,Electronics,1,18000000,0.05,Credit Card,Da Nang,Completed,17100000.0
ORD002583,CUS01139,2026-04-22,P006,Women Dress,Fashion,1,650000,0.05,Banking,Da Nang,Completed,617500.0
ORD002584,CUS01724,2026-04-23,P011,Python Programming Book,Books,3,300000,0.0,Credit Card,Hue,Completed,900000.0
ORD002585,CUS01260,2026-01-03,P006,Women Dress,Fashion,1,650000,0.0,Credit Card,Can Tho,Completed,650000.0
ORD002586,CUS00190,2026-03-15,P010,Vacuum Cleaner,Home Appliances,1,4200000,0.1,Banking,Ha Noi,Completed,3780000.0
ORD002587,CUS00290,2026-03-28,P013,Lipstick,Beauty,2,450000,0.2,E-Wallet,Ho Chi Minh,Pending,720000.0
ORD002588,CUS00945,2026-02-19,P014,Yoga Mat,Sports,1,400000,0.0,Credit Card,Ho Chi Minh,Pending,400000.0
ORD002589,CUS00417,2026-01-08,P010,Vacuum Cleaner,Home Appliances,1,4200000,0.15,Banking,Ho Chi Minh,Completed,3570000.0
ORD002590,CUS00171,2026-08-03,P007,Nike Sneakers,Fashion,2,2500000,0.0,E-Wallet,Da Nang,Completed,5000000.0
ORD002591,CUS00875,2026-08-17,P003,Samsung Galaxy S24,Electronics,1,18000000,0.15,E-Wallet,Thu Dau Mot,Completed,15300000.0
ORD002592,CUS01627,2026-02-18,P006,Women Dress,Fashion,1,650000,0.0,Banking,Da Nang,Completed,650000.0
ORD002593,CUS00129,2026-04-04,P011,Python Programming Book,Books,1,300000,0.05,Credit Card,Thu Dau Mot,Completed,285000.0
ORD002594,CUS01493,2026-03-26,P006,Women Dress,Fashion,3,650000,0.15,Banking,Da Nang,Cancelled,1657500.0
ORD002595,CUS00871,2026-07-07,P006,Women Dress,Fashion,1,650000,0.1,Credit Card,Bien Hoa,Completed,585000.0
ORD002596,CUS01912,2026-02-26,P007,Nike Sneakers,Fashion,1,2500000,0.0,E-Wallet,Ho Chi Minh,Pending,2500000.0
ORD002597,CUS01204,2026-06-09,P003,Samsung Galaxy S24,Electronics,4,18000000,0.2,Cash,Ho Chi Minh,Cancelled,57600000.0
ORD002598,CUS01249,2026-06-19,P001,Laptop ASUS,Electronics,3,25000000,0.2,Banking,Ho Chi Minh,Completed,60000000.0
ORD002599,CUS00983,2026-03-01,P006,Women Dress,Fashion,2,650000,0.0,E-Wallet,Hai Phong,Completed,1300000.0
ORD002600,CUS01443,2026-01-20,P002,iPhone 15,Electronics,1,22000000,0.15,Banking,Ho Chi Minh,Completed,18700000.0
ORD002601,CUS00568,2026-07-17,P007,Nike Sneakers,Fashion,3,2500000,0.05,Cash,Vung Tau,Pending,7125000.0
ORD002602,CUS01484,2026-05-12,P010,Vacuum Cleaner,Home Appliances,1,4200000,0.15,E-Wallet,Ha Noi,Completed,3570000.0
ORD002603,CUS00673,2026-06-19,P008,Rice Cooker,Home Appliances,1,1500000,0.15,Banking,Da Nang,Completed,1275000.0
ORD002604,CUS00106,2026-02-03,P010,Vacuum Cleaner,Home Appliances,1,4200000,0.15,Credit Card,Da Nang,Completed,3570000.0
ORD002605,CUS01733,2026-06-03,P011,Python Programming Book,Books,3,300000,0.05,Credit Card,Ho Chi Minh,Completed,855000.0
ORD002606,CUS00926,2026-08-15,P014,Yoga Mat,Sports,1,400000,0.0,Cash,Da Nang,Cancelled,400000.0
ORD002607,CUS01896,2026-04-04,P005,Men T-Shirt,Fashion,3,250000,0.0,Credit Card,Bien Hoa,Completed,750000.0
ORD002608,CUS01072,2026-02-06,P007,Nike Sneakers,Fashion,2,2500000,0.2,Banking,Da Nang,Completed,4000000.0
ORD002609,CUS01739,2026-06-25,P007,Nike Sneakers,Fashion,1,2500000,0.0,Cash,Hue,Pending,2500000.0
ORD002610,CUS00564,2026-08-11,P002,iPhone 15,Electronics,2,22000000,0.0,Cash,Can Tho,Cancelled,44000000.0
ORD002611,CUS01475,2026-06-28,P014,Yoga Mat,Sports,1,400000,0.0,Credit Card,Da Nang,Completed,400000.0
ORD002612,CUS01148,2026-08-30,P003,Samsung Galaxy S24,Electronics,1,18000000,0.0,Banking,Bien Hoa,Completed,18000000.0
ORD002613,CUS01346,2026-04-17,P014,Yoga Mat,Sports,2,400000,0.0,Cash,Ha Noi,Completed,800000.0
ORD002614,CUS01713,2026-06-07,P013,Lipstick,Beauty,1,450000,0.1,Banking,Bien Hoa,Completed,405000.0
ORD002615,CUS01613,2026-06-01,P004,Sony Headphones,Electronics,1,3500000,0.15,Banking,Da Nang,Completed,2975000.0
ORD002616,CUS01324,2026-08-12,P003,Samsung Galaxy S24,Electronics,1,18000000,0.2,Credit Card,Da Nang,Completed,14400000.0
ORD002617,CUS01693,2026-06-04,P006,Women Dress,Fashion,3,650000,0.2,Banking,Ho Chi Minh,Completed,1560000.0
ORD002618,CUS00614,2026-03-15,P003,Samsung Galaxy S24,Electronics,1,18000000,0.0,E-Wallet,Vung Tau,Completed,18000000.0
ORD002619,CUS01017,2026-03-25,P009,Air Fryer,Home Appliances,1,2800000,0.1,Banking,Hai Phong,Completed,2520000.0
ORD002620,CUS00822,2026-06-07,P010,Vacuum Cleaner,Home Appliances,1,4200000,0.15,Banking,Ho Chi Minh,Completed,3570000.0
ORD002621,CUS01998,2026-08-25,P006,Women Dress,Fashion,3,650000,0.1,Banking,Can Tho,Completed,1755000.0
ORD002622,CUS00505,2026-02-11,P011,Python Programming Book,Books,3,300000,0.1,Banking,Ha Noi,Completed,810000.0
ORD002623,CUS01618,2026-08-04,P006,Women Dress,Fashion,1,650000,0.0,Credit Card,Hai Phong,Completed,650000.0
ORD002624,CUS01717,2026-05-08,P003,Samsung Galaxy S24,Electronics,1,18000000,0.0,Credit Card,Thu Dau Mot,Completed,18000000.0
ORD002625,CUS01569,2026-06-14,P007,Nike Sneakers,Fashion,1,2500000,0.0,Banking,Da Nang,Completed,2500000.0
ORD002626,CUS00526,2026-01-23,P005,Men T-Shirt,Fashion,2,250000,0.0,Banking,Ho Chi Minh,Returned,500000.0
ORD002628,CUS01697,2026-03-12,P007,Nike Sneakers,Fashion,5,2500000,0.0,Banking,Da Nang,Completed,12500000.0
ORD002629,CUS00439,2026-01-05,P008,Rice Cooker,Home Appliances,1,1500000,0.0,Credit Card,Vung Tau,Completed,1500000.0
ORD002630,CUS00540,2026-06-22,P002,iPhone 15,Electronics,1,22000000,0.0,Credit Card,Da Nang,Completed,22000000.0
ORD002632,CUS01879,2026-06-20,P014,Yoga Mat,Sports,2,400000,0.2,E-Wallet,Da Nang,Completed,640000.0
ORD002633,CUS01564,2026-08-31,P009,Air Fryer,Home Appliances,2,2800000,0.1,Cash,Thu Dau Mot,Completed,5040000.0
ORD002634,CUS00230,2026-08-08,P006,Women Dress,Fashion,3,650000,0.05,Credit Card,Nha Trang,Completed,1852500.0
ORD002635,CUS00253,2026-05-29,P008,Rice Cooker,Home Appliances,1,1500000,0.2,E-Wallet,Thu Dau Mot,Returned,1200000.0
ORD002636,CUS01616,2026-02-13,P002,iPhone 15,Electronics,3,22000000,0.05,Cash,Bien Hoa,Completed,62700000.0
ORD002637,CUS01940,2026-03-17,P005,Men T-Shirt,Fashion,3,250000,0.0,Credit Card,Ho Chi Minh,Completed,750000.0
ORD002638,CUS01531,2026-04-17,P011,Python Programming Book,Books,1,300000,0.0,Banking,Ho Chi Minh,Completed,300000.0
ORD002639,CUS01699,2026-03-08,P001,Laptop ASUS,Electronics,2,25000000,0.15,Banking,Nha Trang,Cancelled,42500000.0
ORD002640,CUS00396,2026-05-21,P006,Women Dress,Fashion,4,650000,0.0,Banking,Ho Chi Minh,Completed,2600000.0
ORD002641,CUS01613,2026-02-02,P005,Men T-Shirt,Fashion,4,250000,0.0,Cash,Ho Chi Minh,Cancelled,1000000.0
ORD002642,CUS00175,2026-06-24,P015,Badminton Racket,Sports,2,900000,0.1,Credit Card,Ho Chi Minh,Completed,1620000.0
ORD002643,CUS00041,2026-01-23,P002,iPhone 15,Electronics,1,22000000,0.15,E-Wallet,Ho Chi Minh,Completed,18700000.0
ORD002644,CUS00555,2026-04-25,P003,Samsung Galaxy S24,Electronics,1,18000000,0.15,Cash,Ho Chi Minh,Completed,15300000.0
ORD002645,CUS00634,2026-02-21,P010,Vacuum Cleaner,Home Appliances,4,4200000,0.0,Cash,Da Nang,Completed,16800000.0
ORD002646,CUS01496,2026-07-16,P010,Vacuum Cleaner,Home Appliances,1,4200000,0.1,E-Wallet,Thu Dau Mot,Completed,3780000.0
ORD002647,CUS00376,2026-02-03,P004,Sony Headphones,Electronics,5,3500000,0.05,Cash,Ho Chi Minh,Completed,16625000.0
ORD002648,CUS01823,2026-07-22,P014,Yoga Mat,Sports,1,400000,0.1,Banking,Da Nang,Completed,360000.0
ORD002649,CUS00395,2026-04-17,P001,Laptop ASUS,Electronics,1,25000000,0.2,Credit Card,Ho Chi Minh,Completed,20000000.0
ORD002650,CUS00818,2026-05-21,P009,Air Fryer,Home Appliances,1,2800000,0.0,Cash,Ho Chi Minh,Completed,2800000.0
ORD002651,CUS00485,2026-04-26,P013,Lipstick,Beauty,1,450000,0.0,Banking,Ha Noi,Completed,450000.0
ORD002652,CUS01195,2026-01-11,P009,Air Fryer,Home Appliances,1,2800000,0.15,Banking,Ho Chi Minh,Completed,2380000.0
ORD002653,CUS00684,2026-08-19,P003,Samsung Galaxy S24,Electronics,5,18000000,0.0,Cash,Ho Chi Minh,Completed,90000000.0
ORD002655,CUS00085,2026-07-16,P010,Vacuum Cleaner,Home Appliances,4,4200000,0.2,Credit Card,Ho Chi Minh,Completed,13440000.0
ORD002656,CUS01687,2026-03-28,P013,Lipstick,Beauty,4,450000,0.05,Cash,Bien Hoa,Returned,1710000.0
ORD002657,CUS01167,2026-02-26,P002,iPhone 15,Electronics,5,22000000,0.0,Credit Card,Ho Chi Minh,Completed,110000000.0
ORD002658,CUS00834,2026-01-05,P004,Sony Headphones,Electronics,3,3500000,0.05,Banking,Bien Hoa,Cancelled,9975000.0
ORD002659,CUS00739,2026-02-21,P003,Samsung Galaxy S24,Electronics,1,18000000,0.0,Banking,Ho Chi Minh,Completed,18000000.0
ORD002660,CUS00169,2026-02-24,P013,Lipstick,Beauty,4,450000,0.2,Cash,Da Nang,Completed,1440000.0
ORD002661,CUS00914,2026-07-16,P014,Yoga Mat,Sports,4,400000,0.1,Cash,Ho Chi Minh,Completed,1440000.0
ORD002662,CUS01282,2026-04-04,P011,Python Programming Book,Books,1,300000,0.0,Credit Card,Ho Chi Minh,Completed,300000.0
ORD002663,CUS00615,2026-07-01,P014,Yoga Mat,Sports,5,400000,0.2,Banking,Vung Tau,Pending,1600000.0
ORD002664,CUS01197,2026-06-04,P006,Women Dress,Fashion,1,650000,0.0,Banking,Da Nang,Completed,650000.0
ORD002665,CUS01100,2026-06-27,P015,Badminton Racket,Sports,1,900000,0.1,Credit Card,Ha Noi,Completed,810000.0
ORD002666,CUS01501,2026-06-18,P005,Men T-Shirt,Fashion,4,250000,0.05,Credit Card,Ha Noi,Cancelled,950000.0
ORD002667,CUS01382,2026-05-07,P009,Air Fryer,Home Appliances,1,2800000,0.0,E-Wallet,Da Nang,Completed,2800000.0
ORD002668,CUS00531,2026-01-24,P008,Rice Cooker,Home Appliances,1,1500000,0.2,Credit Card,Ho Chi Minh,Completed,1200000.0
ORD002670,CUS01510,2026-07-17,P010,Vacuum Cleaner,Home Appliances,4,4200000,0.0,Credit Card,Vung Tau,Completed,16800000.0
ORD002671,CUS00405,2026-07-08,P014,Yoga Mat,Sports,1,400000,0.05,Credit Card,Ho Chi Minh,Cancelled,380000.0
ORD002672,CUS01033,2026-02-08,P001,Laptop ASUS,Electronics,2,25000000,0.15,Credit Card,Ho Chi Minh,Completed,42500000.0
ORD002673,CUS01753,2026-01-03,P012,Data Engineering Book,Books,5,450000,0.0,Cash,Ha Noi,Cancelled,2250000.0
ORD002674,CUS01775,2026-01-29,P003,Samsung Galaxy S24,Electronics,1,18000000,0.0,Cash,Ho Chi Minh,Completed,18000000.0
