order_id,customer_id,order_date,product_id,product_name,category,quantity,unit_price,discount,payment_method,city,status
ORD002629,CUS00439,2026-01-05,P008,Rice Cooker,Home Appliances,1,1500000,0.00,Credit Card,Vung Tau,Completed
ORD002630,CUS00540,2026-06-22,P002,iPhone 15,Electronics,1,22000000,0.00,Credit Card,Da Nang,Completed
ORD002631,CUS00433,2026-08-19,P013,Lipstick,Beauty,-5,450000,0.00,Credit Card,Ha Noi,Completed
ORD002632,CUS01879,2026-06-20,P014,Yoga Mat,Sports,2,400000,0.20,E-Wallet,Da Nang,Completed
ORD002633,CUS01564,2026-08-31,P009,Air Fryer,Home Appliances,2,2800000,0.10,Cash,Thu Dau Mot,Completed
ORD002634,CUS00230,2026-08-08,P006,Women Dress,Fashion,3,650000,0.05,Credit Card,Nha Trang,Completed
ORD002635,CUS00253,2026-05-29,P008,Rice Cooker,Home Appliances,1,1500000,0.20,E-Wallet,Thu Dau Mot,Returned
ORD002636,CUS01616,2026-02-13,P002,iPhone 15,Electronics,3,22000000,0.05,Cash,Bien Hoa,Completed
ORD002637,CUS01940,2026-03-17,P005,Men T-Shirt,Fashion,3,250000,0.00,Credit Card,Ho Chi Minh,Completed
ORD002638,CUS01531,2026-04-17,P011,Python Programming Book,Books,1,300000,0.00,Banking,Ho Chi Minh,Completed
ORD002639,CUS01699,2026-03-08,P001,Laptop ASUS,Electronics,2,25000000,0.15,Banking,Nha Trang,Cancelled
ORD002640,CUS00396,2026-05-21,P006,Women Dress,Fashion,4,650000,0.00,Banking,Ho Chi Minh,Completed
ORD002641,CUS01613,2026-02-02,P005,Men T-Shirt,Fashion,4,250000,0.00,Cash,Ho Chi Minh,Cancelled
ORD002642,CUS00175,2026-06-24,P015,Badminton Racket,Sports,2,900000,0.10,Credit Card,Ho Chi Minh,Completed
ORD002643,CUS00041,2026-01-23,P002,iPhone 15,Electronics,1,22000000,0.15,E-Wallet,Ho Chi Minh,Completed
ORD002644,CUS00555,2026-04-25,P003,Samsung Galaxy S24,Electronics,1,18000000,0.15,Cash,Ho Chi Minh,Completed
ORD002645,CUS00634,2026-02-21,P010,Vacuum Cleaner,Home Appliances,4,4200000,0.00,Cash,Da Nang,Completed
ORD002646,CUS01496,2026-07-16,P010,Vacuum Cleaner,Home Appliances,1,4200000,0.10,E-Wallet,Thu Dau Mot,Completed
ORD002647,CUS00376,2026-02-03,P004,Sony Headphones,Electronics,5,3500000,0.05,Cash,Ho Chi Minh,Completed
ORD002648,CUS01823,2026-07-22,P014,Yoga Mat,Sports,1,400000,0.10,Banking,Da Nang,Completed
ORD002649,CUS00395,2026-04-17,P001,Laptop ASUS,Electronics,1,25000000,0.20,Credit Card,Ho Chi Minh,Completed
ORD002650,CUS00818,2026-05-21,P009,Air Fryer,Home Appliances,1,2800000,0.00,Cash,Ho Chi Minh,Completed
ORD002651,CUS00485,2026-04-26,P013,Lipstick,Beauty,1,450000,0.00,Banking,Ha Noi,Completed
ORD002652,CUS01195,2026-01-11,P009,Air Fryer,Home Appliances,1,2800000,0.15,Banking,Ho Chi Minh,Completed
ORD002653,CUS00684,2026-08-19,P003,Samsung Galaxy S24,Electronics,5,18000000,0.00,Cash,Ho Chi Minh,Completed
ORD002654,CUS01542,2026-07-21,P004,Sony Headphones,Electronics,abc,3500000,0.00,Banking,Ho Chi Minh,Pending
ORD002655,CUS00085,2026-07-16,P010,Vacuum Cleaner,Home Appliances,4,4200000,0.20,Credit Card,Ho Chi Minh,Completed
ORD002656,CUS01687,2026-03-28,P013,Lipstick,Beauty,4,450000,0.05,Cash,Bien Hoa,Returned
ORD002657,CUS01167,2026-02-26,P002,iPhone 15,Electronics,5,22000000,0.00,Credit Card,Ho Chi Minh,Completed
ORD002658,CUS00834,2026-01-05,P004,Sony Headphones,Electronics,3,3500000,0.05,Banking,Bien Hoa,Cancelled
ORD002659,CUS00739,2026-02-21,P003,Samsung Galaxy S24,Electronics,1,18000000,0.00,Banking,Ho Chi Minh,Completed
ORD002660,CUS00169,2026-02-24,P013,Lipstick,Beauty,4,450000,0.20,Cash,Da Nang,Completed
ORD002661,CUS00914,2026-07-16,P014,Yoga Mat,Sports,4,400000,0.10,Cash,Ho Chi Minh,Completed
ORD002662,CUS01282,2026-04-04,P011,Python Programming Book,Books,1,300000,0.00,Credit Card,Ho Chi Minh,Completed
ORD002663,CUS00615,2026-07-01,P014,Yoga Mat,Sports,5,400000,0.20,Banking,Vung Tau,Pending
ORD002664,CUS01197,2026-06-04,P006,Women Dress,Fashion,1,650000,0.00,Banking,Da Nang,Completed
ORD002665,CUS01100,2026-06-27,P015,Badminton Racket,Sports,1,900000,0.10,Credit Card,Ha Noi,Completed
ORD002666,CUS01501,2026-06-18,P005,Men T-Shirt,Fashion,4,250000,0.05,Credit Card,Ha Noi,Cancelled
ORD002667,CUS01382,2026-05-07,P009,Air Fryer,Home Appliances,1,2800000,0.00,E-Wallet,Da Nang,Completed
ORD002668,CUS00531,2026-01-24,P008,Rice Cooker,Home Appliances,1,1500000,0.20,Credit Card,Ho Chi Minh,Completed
ORD002669,CUS00067,2026-13-45,P010,Vacuum Cleaner,Home Appliances,3,4200000,0.00,Banking,Ha Noi,Completed
ORD002670,CUS01510,2026-07-17,P010,Vacuum Cleaner,Home Appliances,4,4200000,0.00,Credit Card,Vung Tau,Completed
ORD002671,CUS00405,2026-07-08,P014,Yoga Mat,Sports,1,400000,0.05,Credit Card,Ho Chi Minh,Cancelled
ORD002672,CUS01033,2026-02-08,P001,Laptop ASUS,Electronics,2,25000000,0.15,Credit Card,ho chi minh,Completed
ORD002673,CUS01753,2026-01-03,P012,Data Engineering Book,Books,5,450000,0.00,Cash,Ha Noi,Cancelled
ORD002674,CUS01775,2026-01-29,P003,Samsung Galaxy S24,Electronics,1,18000000,0.00,Cash,Ho Chi Minh,Completed
ORD002675,CUS01063,2026-04-26,P009,Air Fryer,Home Appliances,1,2800000,0.20,E-Wallet,Ha Noi,Completed
ORD002676,CUS00010,2026-01-17,P010,Vacuum Cleaner,Home Appliances,2,4200000,0.15,E-Wallet,Ho Chi Minh,Completed
ORD002677,CUS00006,2026-01-31,P013,Lipstick,Beauty,3,450000,0.00,Credit Card,Bien Hoa,Completed
ORD002678,CUS00482,2026-02-16,P014,Yoga Mat,Sports,1,400000,0.10,Cash,Da Nang,Completed
ORD002679,CUS01183,2026-07-24,P013,Lipstick,Beauty,2,450000,0.00,Credit Card,Da Nang,Completed
ORD002680,CUS01113,2026-08-31,P005,Men T-Shirt,Fashion,1,250000,0.15,Credit Card,Hue,completed
ORD002681,CUS00104,2026-01-20,P001,Laptop ASUS,Electronics,3,25000000,0.15,Credit Card,Hai Phong,Completed
ORD002682,CUS01824,2026-02-27,P002,iPhone 15,Electronics,1,22000000,0.10,Banking,Ho Chi Minh,Cancelled
ORD002683,CUS00190,2026-06-18,P006,Women Dress,Fashion,2,650000,0.20,Banking,Da Nang,Completed
ORD002684,CUS00633,2026-02-01,P013,Lipstick,Beauty,1,450000,0.05,E-Wallet,Hai Phong,Completed
ORD002685,CUS00664,2026-07-09,P004,Sony Headphones,Electronics,1,3500000,0.00,Credit Card,Ha Noi,Completed
ORD002686,CUS00513,2026-03-29,P010,Vacuum Cleaner,Home Appliances,2,4200000,0.10,Credit Card,Ho Chi Minh,Completed
ORD002687,CUS01128,2026-02-21,P001,Laptop ASUS,Electronics,2,25000000,0.00,Cash,Da Nang,Completed
ORD002688,CUS00312,2026-08-21,P009,Air Fryer,Home Appliances,1,2800000,0.10,Credit Card,Bien Hoa,Returned
ORD002689,CUS01969,2026-08-05,P003,Samsung Galaxy S24,Electronics,1,18000000,0.05,Credit Card,Ho Chi Minh,Completed
ORD002690,CUS01854,2026-02-08,P006,Women Dress,Fashion,3,650000,0.05,Cash,Ho Chi Minh,Completed
ORD002691,CUS00456,2026-04-15,P015,Badminton Racket,Sports,1,900000,0.05,Banking,Can Tho,Returned
ORD002692,CUS01947,2026-02-23,P009,Air Fryer,Home Appliances,1,2800000,0.15,Banking,Ha Noi,Completed
ORD002693,CUS01611,2026-06-11,P003,Samsung Galaxy S24,Electronics,1,18000000,0.00,Banking,Thu Dau Mot,Completed
ORD002694,CUS00065,2026-01-20,P015,Badminton Racket,Sports,1,900000,0.00,Banking,Ha Noi,Completed
ORD002695,CUS01151,2026-03-05,P003,Samsung Galaxy S24,Electronics,1,18000000,0.00,Banking,Thu Dau Mot,Cancelled
ORD002696,CUS01852,2026-02-24,P004,Sony Headphones,Electronics,5,3500000,0.20,Credit Card,Ha Noi,Completed
ORD002697,CUS01853,2026-03-18,P011,Python Programming Book,Books,2,300000,0.00,Credit Card,Ha Noi,completed
ORD002698,CUS01958,2026-07-29,P004,Sony Headphones,Electronics,2,3500000,0.05,Banking,Bien Hoa,Returned
ORD002699,CUS01342,2026-02-05,P005,Men T-Shirt,Fashion,5,250000,0.10,E-Wallet,Thu Dau Mot,Completed
ORD002700,CUS01980,2026-01-20,P014,Yoga Mat,Sports,1,400000,0.00,Banking,Ha Noi,Invalid_Status
ORD002701,CUS00420,2026-08-10,P011,Python Programming Book,Books,1,300000,0.00,Banking,Ha Noi,Returned
ORD002702,CUS01006,2026-08-18,P002,iPhone 15,Electronics,1,22000000,0.05,Cash,Bien Hoa,Completed
ORD002703,CUS01369,2026-08-13,P008,Rice Cooker,Home Appliances,1,1500000,0.00,Credit Card,Thu Dau Mot,Completed
ORD002704,CUS01915,2026-04-23,P007,Nike Sneakers,Fashion,3,2500000,0.00,E-Wallet,Ho Chi Minh,Completed
ORD002705,CUS01273,2026-08-29,P015,Badminton Racket,Sports,5,900000,0.15,Credit Card,Thu Dau Mot,Completed
ORD002706,CUS00601,2026-05-27,P010,Vacuum Cleaner,Home Appliances,1,4200000,0.00,Credit Card,Can Tho,Completed
ORD002707,CUS00846,2026-08-04,P001,Laptop ASUS,Electronics,3,25000000,0.05,Credit Card,Ha Noi,Completed
ORD002708,CUS00258,2026-03-28,P003,Samsung Galaxy S24,Electronics,1,18000000,0.00,Banking,Ha Noi,Completed
ORD002709,CUS01544,2026-04-05,P012,Data Engineering Book,Books,4,450000,0.00,Banking,Bien Hoa,Completed
ORD002710,CUS01239,2026-07-12,P005,Men T-Shirt,Fashion,1,250000,0.05,Credit Card,Ho Chi Minh,Returned
ORD002711,CUS01416,2026-03-10,P011,Python Programming Book,Books,2,300000,0.00,Cash,Ho Chi Minh,Completed
ORD002712,CUS01586,2026-03-18,P008,Rice Cooker,Home Appliances,1,1500000,0.00,Credit Card,Ho Chi Minh,Completed
ORD002713,CUS00629,2026-03-22,P004,Sony Headphones,Electronics,2,3500000,0.05,Credit Card,Thu Dau Mot,Pending
ORD002714,CUS00133,2026-05-09,P012,Data Engineering Book,Books,2,450000,0.10,Credit Card,Hue,Completed
ORD002715,CUS01586,2026-01-28,P014,Yoga Mat,Sports,1,400000,0.00,E-Wallet,Ho Chi Minh,Completed
ORD002716,CUS00760,2026-04-22,P015,Badminton Racket,Sports,2,900000,0.00,E-Wallet,Ho Chi Minh,Cancelled
ORD002717,CUS01451,2026-04-10,P002,iPhone 15,Electronics,2,22000000,0.15,Credit Card,Thu Dau Mot,Completed
ORD002718,CUS00206,2026-07-21,P003,Samsung Galaxy S24,Electronics,4,18000000,0.10,Banking,Saigon,Completed
ORD002719,CUS00413,2026-02-15,P012,Data Engineering Book,Books,2,450000,0.15,Cash,Nha Trang,Completed
ORD002720,CUS01654,2026-03-31,P002,iPhone 15,Electronics,1,22000000,0.05,E-Wallet,Ha Noi,Completed
ORD002721,CUS01537,2026-07-24,P002,iPhone 15,Electronics,1,22000000,0.10,Cash,Da Nang,Completed
ORD002722,CUS00215,2026-08-25,P012,Data Engineering Book,Books,1,450000,0.00,Cash,Vung Tau,Completed
ORD002723,CUS01539,2026-08-24,P010,Vacuum Cleaner,Home Appliances,2,4200000,0.00,Credit Card,Ho Chi Minh,Returned
ORD002724,CUS01683,2026-05-28,P008,Rice Cooker,Home Appliances,1,1500000,0.00,Cash,Ho Chi Minh,Returned
ORD002725,CUS00458,2026-04-06,P006,Women Dress,Fashion,2,650000,0.00,Credit Card,Ho Chi Minh,Completed
ORD002726,CUS01715,2026-05-24,P014,Yoga Mat,Sports,1,400000,0.00,Cash,Da Nang,Completed
ORD002727,CUS00959,2026-02-14,P004,Sony Headphones,Electronics,1,3500000,0.00,Credit Card,Da Nang,Completed
ORD002728,CUS01999,2026-08-05,P008,Rice Cooker,Home Appliances,4,1500000,0.20,Credit Card,Bien Hoa,Completed
ORD002729,CUS00515,2026-05-25,P007,Nike Sneakers,Fashion,1,2500000,0.00,Credit Card,,Completed
ORD002730,CUS00859,2026-06-04,P015,Badminton Racket,Sports,4,900000,0.00,Banking,Ho Chi Minh,Completed
ORD002731,CUS01468,2026-06-26,P012,Data Engineering Book,Books,1,450000,0.15,Banking,Ho Chi Minh,Completed
ORD002732,CUS00601,2026-03-25,P014,Yoga Mat,Sports,1,400000,0.10,E-Wallet,Ho Chi Minh,Pending
ORD002733,CUS01199,2026-01-13,P007,Nike Sneakers,Fashion,2,2500000,0.10,Credit Card,Thu Dau Mot,Completed
ORD002734,CUS00967,2026-01-26,P011,Python Programming Book,Books,1,300000,0.20,Credit Card,Ha Noi,Completed
ORD002735,CUS01184,2026-08-30,P004,Sony Headphones,Electronics,4,3500000,0.20,Cash,Thu Dau Mot,Completed
ORD002736,CUS00113,2026-07-27,P006,Women Dress,Fashion,1,650000,0.05,E-Wallet,Ha Noi,Completed
ORD002737,CUS00020,2026-03-12,P015,Badminton Racket,Sports,1,900000,0.20,Credit Card,Ho Chi Minh,Completed
ORD002738,CUS01738,2026-03-24,P005,Men T-Shirt,Fashion,2,250000,0.15,Credit Card,Ho Chi Minh,Completed
ORD002739,CUS01752,2026-03-03,P009,Air Fryer,Home Appliances,1,2800000,0.00,Banking,Ho Chi Minh,Completed
ORD002740,CUS01658,2026-01-01,P013,Lipstick,Beauty,1,450000,0.00,Banking,Ho Chi Minh,Cancelled
ORD002741,CUS00976,2026-07-25,P007,Nike Sneakers,Fashion,3,2500000,0.15,E-Wallet,Hai Phong,Completed
ORD002742,CUS00502,2026-03-28,P013,Lipstick,Beauty,4,450000,0.05,Banking,Da Nang,Completed
ORD002743,CUS00035,2026-07-29,P006,Women Dress,Fashion,3,650000,0.10,Credit Card,Bien Hoa,Completed
ORD002744,CUS01680,2026-07-26,P009,Air Fryer,Home Appliances,1,2800000,0.00,Banking,Ho Chi Minh,Completed
ORD002745,CUS01567,2026-08-04,P012,Data Engineering Book,Books,1,450000,1.50,E-Wallet,Nha Trang,Completed
ORD002746,CUS00275,2026-03-12,P002,iPhone 15,Electronics,3,22000000,0.10,Credit Card,Ha Noi,Completed
ORD002747,CUS01750,2026-08-02,P007,Nike Sneakers,Fashion,3,2500000,0.15,Credit Card,Ho Chi Minh,Completed
ORD002748,CUS00606,2026-07-14,P003,Samsung Galaxy S24,Electronics,3,18000000,0.05,Cash,Ha Noi,Completed
ORD002749,CUS00076,2026-04-15,P003,Samsung Galaxy S24,Electronics,1,18000000,0.10,Banking,Thu Dau Mot,Completed
ORD002750,CUS00787,2026-07-25,P006,Women Dress,Fashion,2,650000,0.15,E-Wallet,  Bien Hoa  ,Completed
ORD002751,CUS00126,2026-03-16,P012,Data Engineering Book,Books,1,450000,0.00,Credit Card,  Bien Hoa  ,Cancelled
ORD002752,CUS01683,2026-01-10,P005,Men T-Shirt,Fashion,2,250000,0.05,Cash,Hai Phong,Completed
ORD002753,CUS01153,2026-02-09,P003,Samsung Galaxy S24,Electronics,3,18000000,0.10,Cash,Ha Noi,Completed
ORD002754,CUS00381,2026-06-27,P008,Rice Cooker,Home Appliances,1,1500000,0.00,Credit Card,Ha Noi,Completed
ORD002755,CUS01337,2026-08-22,P008,Rice Cooker,Home Appliances,1,1500000,0.10,E-Wallet,Thu Dau Mot,Completed
ORD002756,CUS00427,2026-07-31,P006,Women Dress,Fashion,4,650000,0.10,Credit Card,Ho Chi Minh,Completed
ORD002757,CUS01830,2026-05-24,P004,Sony Headphones,Electronics,2,3500000,0.10,Cash,Ha Noi,Completed
ORD002758,CUS01633,2026-03-30,P001,Laptop ASUS,Electronics,4,25000000,0.10,Credit Card,Ho Chi Minh,Completed
ORD002759,CUS01598,2026-04-08,P006,Women Dress,Fashion,1,650000,0.05,Cash,Hai Phong,Cancelled
ORD002760,CUS01582,2026-02-07,P010,Vacuum Cleaner,Home Appliances,2,4200000,0.20,Banking,NHA TRANG,Completed
ORD002761,CUS00879,2026-08-25,P008,Rice Cooker,Home Appliances,1,1500000,0.00,Cash,Bien Hoa,Completed
ORD002762,CUS01509,2026-05-20,P001,Laptop ASUS,Electronics,4,25000000,0.10,Cash,Ha Noi,Completed
ORD002763,CUS00158,2026-06-28,P014,Yoga Mat,Sports,1,400000,0.15,Banking,Thu Dau Mot,Completed
ORD002764,CUS00825,2026-07-05,P014,Yoga Mat,Sports,1,400000,0.00,Banking,Hai Phong,Completed
ORD002765,CUS00302,2026-05-04,P011,Python Programming Book,Books,3,300000,0.10,E-Wallet,Can Tho,Completed
ORD002766,CUS00248,2026-08-04,P010,Vacuum Cleaner,Home Appliances,1,4200000,0.00,Cash,Ho Chi Minh,Cancelled
ORD002767,CUS00234,2026-03-27,P006,Women Dress,Fashion,2,650000,0.15,Credit Card,Ho Chi Minh,Completed
ORD002768,CUS01712,2026-05-19,P002,iPhone 15,Electronics,1,22000000,0.15,E-Wallet,Ho Chi Minh,Completed
ORD002769,CUS01530,2026-05-31,P003,Samsung Galaxy S24,Electronics,5,18000000,0.15,Banking,Hue,Cancelled
ORD002770,CUS01390,2026-04-16,P003,Samsung Galaxy S24,Electronics,3,18000000,0.00,Credit Card,Ho Chi Minh,Completed
ORD002771,CUS01810,2026-08-01,P008,Rice Cooker,Home Appliances,4,1500000,0.00,Credit Card,HCM,Cancelled
ORD002772,CUS01819,2026-04-01,P001,Laptop ASUS,Electronics,4,25000000,0.05,Credit Card,Ho Chi Minh,Completed
ORD002773,CUS00376,2026-03-09,P008,Rice Cooker,Home Appliances,1,1500000,0.00,E-Wallet,Thu Dau Mot,Completed
ORD002774,CUS00571,2026-07-14,P010,Vacuum Cleaner,Home Appliances,5,4200000,0.15,Banking,Ho Chi Minh,Completed
ORD002775,CUS00815,2026-07-11,P012,Data Engineering Book,Books,1,450000,0.00,E-Wallet,Can Tho,Completed
ORD002776,CUS00666,2026-02-20,P009,Air Fryer,Home Appliances,1,2800000,0.15,,Ha Noi,Completed
ORD002777,CUS01011,2026-02-28,P013,Lipstick,Beauty,1,450000,0.15,Banking,Ha Noi,Completed
ORD002778,CUS00612,2026-08-19,P001,Laptop ASUS,Electronics,3,25000000,0.00,Banking,Ha Noi,Completed
ORD002779,CUS01323,2026-04-06,P007,Nike Sneakers,Fashion,1,2500000,0.00,Credit Card,Ha Noi,Returned
ORD002780,CUS01002,2026-03-24,P010,Vacuum Cleaner,Home Appliances,2,4200000,0.05,Banking,Bien Hoa,Completed
ORD002781,CUS00891,2026-04-01,P009,Air Fryer,Home Appliances,1,2800000,0.10,E-Wallet,Bien Hoa,Pending
ORD002782,,2026-01-01,P001,Laptop ASUS,Electronics,2,25000000,0.00,Credit Card,Thu Dau Mot,Completed
ORD002783,CUS00340,2026-03-03,P001,Laptop ASUS,Electronics,4,25000000,0.05,E-Wallet,Ho Chi Minh,Completed
ORD002784,CUS01111,2026-06-02,P005,Men T-Shirt,Fashion,2,250000,0.00,E-Wallet,Ha Noi,Completed
ORD002785,CUS00355,2026-01-06,P004,Sony Headphones,Electronics,1,3500000,0.00,Banking,Thu Dau Mot,Cancelled
ORD002786,CUS00679,2026-04-02,P013,Lipstick,Beauty,1,450000,1.50,Banking,Ha Noi,Completed
ORD002787,CUS01399,2026-08-08,P012,Data Engineering Book,Books,3,450000,0.15,Credit Card,Da Nang,Completed
ORD002788,CUS01605,2026-03-07,P012,Data Engineering Book,Books,3,450000,0.00,Banking,Ho Chi Minh,Pending
ORD002789,CUS01883,2026-02-14,P007,Nike Sneakers,Fashion,1,2500000,1.50,Banking,Da Nang,Completed
ORD002790,CUS00473,2026-02-27,P011,Python Programming Book,Books,5,300000,0.05,Cash,Ho Chi Minh,Cancelled
ORD002791,CUS00910,2026-07-25,P001,Laptop ASUS,,2,25000000,0.05,E-Wallet,Can Tho,Completed
ORD002792,,2026-02-16,P001,Laptop ASUS,Electronics,1,25000000,0.00,Credit Card,Ha Noi,Completed
ORD002793,CUS00135,2026-08-13,P003,Samsung Galaxy S24,Electronics,1,18000000,0.05,Cash,Da Nang,Cancelled
ORD002794,CUS01275,2026-08-04,P006,Women Dress,Fashion,2,650000,0.00,Credit Card,Ho Chi Minh,Completed
ORD002795,CUS00763,2026-03-13,P008,Rice Cooker,Home Appliances,1,1500000,0.10,E-Wallet,Ho Chi Minh,Completed
ORD002796,CUS01748,2026-05-30,P011,Python Programming Book,Books,1,300000,0.10,Banking,Nha Trang,Completed
ORD002797,CUS01272,2026-05-15,P015,,Sports,3,900000,0.00,Banking,Da Nang,Completed
ORD002798,CUS01801,2026-06-09,P012,Data Engineering Book,Books,1,450000,0.00,Banking,Ho Chi Minh,Completed
ORD002799,CUS00725,2026-07-28,P002,iPhone 15,Electronics,1,22000000,0.00,Banking,Ho Chi Minh,Completed
ORD002800,CUS00206,2026-06-04,P003,Samsung Galaxy S24,Electronics,1,18000000,0.20,E-Wallet,Da Nang,Completed
ORD002801,CUS01211,2026-13-45,P015,Badminton Racket,Sports,1,900000,0.15,E-Wallet,Ha Noi,Completed
ORD002802,CUS00269,2026-02-03,P014,Yoga Mat,Sports,2,400000,0.00,Cash,Ho Chi Minh,Completed
ORD002803,CUS01435,2026-08-26,P006,Women Dress,Fashion,1,650000,0.00,Cash,Vung Tau,Completed
ORD002804,CUS00990,2026-05-14,P009,Air Fryer,Home Appliances,1,2800000,0.10,E-Wallet,Ho Chi Minh,Completed
ORD002805,CUS01552,2026-02-19,P004,Sony Headphones,Electronics,5,3500000,0.10,Credit Card,Ha Noi,Completed
ORD002806,CUS00340,2026-04-23,P001,Laptop ASUS,Electronics,2,25000000,0.05,E-Wallet,Ho Chi Minh,Cancelled
ORD002807,CUS01304,2026-05-26,P006,Women Dress,Fashion,1,650000,0.15,Credit Card,Thu Dau Mot,Completed
ORD002808,CUS00657,2026-07-23,P013,Lipstick,Beauty,3,450000,0.00,Credit Card,Ho Chi Minh,Completed
ORD002809,CUS00815,2026-05-22,P005,Men T-Shirt,Fashion,2,250000,0.00,Credit Card,Nha Trang,Cancelled
ORD002810,CUS01792,2026-04-12,P011,Python Programming Book,Books,1,300000,0.15,Credit Card,Da Nang,Completed
ORD002811,CUS00718,2026-01-04,P014,Yoga Mat,Sports,2,400000,0.05,Cash,Hai Phong,Completed
ORD002812,CUS01551,2026-08-10,P003,Samsung Galaxy S24,Electronics,1,18000000,0.15,Credit Card,Da Nang,Completed
ORD002813,CUS01324,2026-01-28,P003,Samsung Galaxy S24,Electronics,4,18000000,0.00,Banking,Ho Chi Minh,Completed
ORD002814,CUS00359,2026-06-26,P010,Vacuum Cleaner,Home Appliances,1,4200000,0.20,Cash,Ha Noi,Pending
ORD002815,CUS00082,2026-02-13,P008,Rice Cooker,Home Appliances,1,1500000,0.05,E-Wallet,Ho Chi Minh,Completed
ORD002816,CUS00398,2026-03-16,P007,Nike Sneakers,Fashion,3,2500000,0.20,Banking,Hai Phong,Completed
ORD002817,CUS01511,2026-07-19,P001,Laptop ASUS,Electronics,1,25000000,0.05,Cash,Da Nang,Completed
ORD002818,CUS00611,2026-08-03,P003,Samsung Galaxy S24,Electronics,1,18000000,0.15,Banking,Thu Dau Mot,Completed
ORD002819,CUS01977,2026-01-17,P007,Nike Sneakers,Fashion,1,2500000,0.10,Cash,Ha Noi,Completed
ORD002820,CUS01892,2026-07-14,P002,iPhone 15,Electronics,3,22000000,0.00,Credit Card,Ha Noi,completed
ORD002821,CUS00448,2026-07-23,P005,Men T-Shirt,Fashion,4,250000,0.00,Banking,Ha Noi,Completed
ORD002822,CUS00556,2026-05-15,P004,Sony Headphones,Electronics,3,3500000,0.20,Banking,Ho Chi Minh,Completed
ORD002823,CUS01815,2026-03-14,P014,Yoga Mat,Sports,1,400000,0.20,E-Wallet,Can Tho,Completed
ORD002824,CUS01977,2026-05-05,P002,iPhone 15,Electronics,4,22000000,0.20,Banking,Ha Noi,Cancelled
ORD002825,CUS00239,2026-08-07,P005,Men T-Shirt,Fashion,1,250000,0.10,Credit Card,Nha Trang,Completed
ORD002826,CUS01948,2026-05-30,P008,Rice Cooker,Home Appliances,3,1500000,0.10,E-Wallet,Ho Chi Minh,Completed
ORD002827,CUS00369,2026-13-45,P005,Men T-Shirt,Fashion,3,250000,0.10,E-Wallet,Ha Noi,Pending
ORD002828,CUS01048,2026-06-01,P002,iPhone 15,Electronics,5,22000000,0.10,Cash,  Da Nang  ,Completed
ORD002829,CUS00375,2026-01-06,P012,Data Engineering Book,Books,1,450000,0.00,Credit Card,Ho Chi Minh,Completed
ORD002830,CUS01017,2026-02-09,P013,Lipstick,Beauty,1,450000,0.05,Cash,Da Nang,Completed
ORD002831,CUS00919,2026-06-01,P005,Men T-Shirt,Fashion,1,250000,0.05,Cash,,Completed
ORD002832,CUS01559,2026-02-18,P014,Yoga Mat,Sports,2,400000,0.05,Cash,Ho Chi Minh,Completed
ORD002833,CUS01447,2026-03-21,P012,Data Engineering Book,Books,1,450000,0.00,Credit Card,Ho Chi Minh,Cancelled
ORD002834,CUS01814,2026-04-24,P011,Python Programming Book,Books,4,300000,0.00,Banking,Bien Hoa,Completed
ORD002835,CUS01209,2026-06-27,P013,Lipstick,Beauty,3,450000,0.15,Cash,Ha Noi,Completed
ORD002836,CUS00876,2026-01-16,P011,Python Programming Book,BOOKS,3,300000,0.20,Credit Card,Ho Chi Minh,Completed
ORD002837,CUS01959,2026-08-09,P009,Air Fryer,Home Appliances,1,2800000,0.10,Banking,Bien Hoa,Completed
ORD002838,CUS00925,2026-08-31,P013,Lipstick,Beauty,3,450000,0.10,Banking,Ha Noi,Completed
ORD002839,CUS01796,2026-04-08,P011,Python Programming Book,Books,1,300000,0.00,Credit Card,Ho Chi Minh,Completed
ORD002840,CUS00764,2026-07-24,P009,Air Fryer,Home Appliances,2,2800000,0.00,E-Wallet,Ho Chi Minh,Completed
